Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
1.670000,6.30957344e-04,6.955113e+04,9.421137e+03,7.897227e+04,1.764110e+02,1
1.670000,6.30957344e-04,6.955113e+04,9.421137e+03,7.897227e+04,1.764110e+02,1
1.680000,1.00000000e-04,1.352353e+05,1.943379e+05,3.295731e+05,2.588972e+02,4
1.680000,1.00000000e-04,1.352353e+05,1.943379e+05,3.295731e+05,2.588972e+02,4
1.690000,1.00000000e-04,1.402645e+05,1.753789e+05,3.156434e+05,2.597379e+02,4
1.690000,1.00000000e-04,1.402645e+05,1.753789e+05,3.156434e+05,2.597379e+02,4
1.710000,1.00000000e-04,1.636595e+05,1.634385e+05,3.270980e+05,2.487725e+02,4
1.710000,1.00000000e-04,1.636595e+05,1.634385e+05,3.270980e+05,2.487725e+02,4
1.730000,1.00000000e-04,1.838540e+05,1.252843e+05,3.091383e+05,2.474243e+02,4
1.730000,1.00000000e-04,1.838540e+05,1.252843e+05,3.091383e+05,2.474243e+02,4
