Temperature,SelectedLambda,MeanResidual,PeakCount
159.530000,1.00000000e-04,5.269907e+05,2
169.570000,1.00000000e-04,6.885461e+04,4
179.560000,1.00000000e-04,1.993137e+04,2
189.570000,1.00000000e-04,3.788259e+03,2
199.530000,1.00000000e-04,2.147852e+03,4
200.460000,1.00000000e-04,1.653372e+03,3
209.540000,1.00000000e-04,2.390245e+04,5
210.480000,1.00000000e-01,7.591607e+03,1
219.530000,6.30957344e-03,1.598150e+03,1
229.550000,1.00000000e-04,1.821859e+02,3
