Temperature,SelectedLambda,MeanResidual,PeakCount
1.480000,6.30957344e-03,9.031276e+04,2
1.610000,2.51188643e-02,2.033504e+05,3
2.140000,1.00000000e-04,6.600462e+04,5
4.520000,1.00000000e-04,1.638920e+04,4
5.310000,1.00000000e-04,1.677364e+04,5
7.560000,1.00000000e-04,8.789271e+03,3
8.440000,1.00000000e-04,7.661623e+03,3
9.510000,1.00000000e-04,6.634480e+03,3
14.510000,1.00000000e-04,4.484371e+03,4
15.370000,1.00000000e-04,4.913296e+03,4
