Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
84.520000,1.00000000e-02,2.484175e+04,7.038475e+04,1.441674e+03,3.347052e-02,2
85.490000,1.00000000e-02,2.748814e+04,7.134706e+04,1.105359e+03,3.304967e-02,2
89.510000,1.00000000e-02,2.537761e+04,6.671632e+04,2.077355e+03,3.219359e-02,2
94.520000,1.00000000e-02,2.541355e+04,7.937876e+04,1.629758e+03,3.872968e-02,2
95.470000,1.00000000e-02,2.790215e+04,9.592868e+04,2.539188e+03,3.527474e-02,3
96.550000,1.00000000e-02,2.874296e+04,6.113866e+04,2.453311e+03,4.908264e-02,2
97.460000,1.00000000e-02,2.630566e+04,7.692594e+04,2.927243e+03,3.531422e-02,2
99.520000,1.00000000e-02,3.076679e+04,7.421465e+04,9.053924e+02,4.150846e-02,2
100.440000,1.00000000e-02,3.005888e+04,7.830104e+04,4.541781e+03,6.802750e-02,3
101.520000,1.00000000e-02,3.113650e+04,7.125998e+04,7.923461e+02,3.737478e-02,2
