Temperature,SelectedLambda,MeanResidual,PeakCount
107.800000,1.00000000e-04,1.384101e+02,3
107.800000,1.00000000e-04,1.384101e+02,3
108.480000,1.00000000e-04,1.435362e+02,4
108.480000,1.00000000e-04,1.435362e+02,4
109.760000,1.00000000e-04,1.379055e+02,4
109.760000,1.00000000e-04,1.379055e+02,4
110.460000,1.00000000e-04,1.426171e+02,4
110.460000,1.00000000e-04,1.426171e+02,4
119.730000,1.00000000e-04,6.229634e+03,1
119.730000,1.00000000e-04,6.229634e+03,1
