Temperature,SelectedLambda,MeanResidual,PeakCount
2.480000,1.00000000e-04,3.092010e+02,2
2.480000,1.00000000e-04,3.092010e+02,2
5.040000,1.00000000e-04,1.319087e+02,5
5.040000,1.00000000e-04,1.319087e+02,5
5.050000,1.00000000e-04,1.225039e+02,4
5.050000,1.00000000e-04,1.225039e+02,4
5.060000,1.00000000e-04,1.266343e+02,4
5.060000,1.00000000e-04,1.266343e+02,4
5.090000,1.00000000e-04,1.173513e+02,4
5.090000,1.00000000e-04,1.173513e+02,4
