Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
96.780000,3.98107171e-03,5.142154e+04,5.308817e+04,1.045097e+05,1.759291e+02,3
97.500000,3.98107171e-03,5.156161e+04,5.354329e+04,1.051049e+05,1.765956e+02,2
99.720000,3.98107171e-03,5.368786e+04,5.300427e+04,1.066921e+05,1.763219e+02,3
100.450000,3.98107171e-03,4.994549e+04,5.332530e+04,1.032708e+05,1.759470e+02,2
101.970000,3.98107171e-03,4.889087e+04,5.342860e+04,1.023195e+05,1.756722e+02,2
102.750000,3.98107171e-03,5.648313e+04,5.337509e+04,1.098582e+05,1.781415e+02,3
103.460000,3.98107171e-03,5.455072e+04,5.323226e+04,1.077830e+05,1.780601e+02,2
104.800000,3.98107171e-03,5.220012e+04,5.320458e+04,1.054047e+05,1.775936e+02,2
105.480000,3.98107171e-03,5.547770e+04,5.313114e+04,1.086088e+05,1.785236e+02,2
107.800000,3.98107171e-03,5.505410e+04,5.332057e+04,1.083747e+05,1.781017e+02,2
