Temperature,SelectedLambda,MeanResidual,PeakCount
1.510000,3.16227766e-03,4.435358e+04,2
1.530000,1.00000000e-04,3.550923e+04,5
2.180000,1.00000000e-04,3.669818e+04,5
4.540000,1.00000000e-04,1.001043e+04,5
7.560000,1.00000000e-04,4.607256e+03,5
9.510000,1.00000000e-04,3.307318e+03,4
10.380000,1.00000000e-04,3.096012e+03,4
14.540000,1.00000000e-04,2.372937e+03,5
15.420000,1.00000000e-04,2.210484e+03,4
19.570000,1.00000000e-04,1.796801e+03,5
