Temperature,SelectedLambda,MeanResidual,PeakCount
230.490000,1.00000000e-04,1.744377e+02,5
239.530000,1.00000000e-04,1.762364e+02,3
240.470000,1.00000000e-04,1.723601e+02,4
249.540000,1.00000000e-04,1.653090e+02,5
250.490000,1.00000000e-04,1.635572e+02,4
259.510000,1.00000000e-04,1.555012e+02,3
260.450000,1.00000000e-04,1.575684e+02,3
269.570000,1.00000000e-04,1.914652e+02,5
279.560000,1.00000000e-04,1.446669e+02,4
280.230000,1.00000000e-04,1.401132e+02,4
