Paper vs minimum-residual DRT comparison
Dataset: S2022Sap.xlsx
Generated: 12-Jul-2026 23:41:31
Total temperatures: 69

Bootstrap repeats for variance metric: 1

Drop ratio for sensitivity metric: 0.15
Sensitivity repeats per lambda: 1

Aggregate comparison
Mean peaks (residual method): 3.2609
Mean peaks (paper method)   : 1.7101
Mean peak delta abs |paper-res| : 1.5507
Median peak delta abs |paper-res|: 2.0000
Temps paper has more peaks      : 0
Temps equal peaks               : 4
Temps paper has fewer peaks     : 65

Mean residual-change sensitivity % (residual-selected lambda): 4.63862605E+000
Mean residual-change sensitivity % (paper-selected lambda)   : 1.38929880E+000
Mean sensitivity delta abs % |paper-res|                    : 3.68053179E+000
Median sensitivity delta abs % |paper-res|                  : 2.88496897E+000
Temps paper lower sensitivity                             : 59
Temps equal sensitivity                                   : 0
Temps paper higher sensitivity                            : 10

Per-temperature detail
TemperatureK,ResidualLambda,PaperLambda,ResidualPeaks,PaperPeaks,PeakDeltaAbs_PaperMinusRes,ResidualSensitivity,PaperSensitivity,SensitivityDeltaAbs_PaperMinusRes
59.550000,1.00000000E-004,1.00000000E-003,3,2,1,2.63219632E+000,6.52423381E-001,1.97977294E+000
69.530000,1.00000000E-004,1.00000000E-001,3,2,1,4.60576975E+000,1.98056106E-001,4.40771364E+000
79.580000,1.00000000E-004,1.00000000E-001,3,2,1,2.75773604E+000,2.66080362E+000,9.69324200E-002
84.520000,1.00000000E-004,1.00000000E-003,3,3,0,1.44769028E+001,2.06720037E+000,1.24097024E+001
85.490000,1.00000000E-004,1.00000000E-002,3,2,1,4.28153394E+000,3.96324404E+000,3.18289900E-001
89.510000,1.00000000E-004,1.00000000E+000,3,1,2,5.10302678E-001,2.64678030E+000,2.13647762E+000
94.520000,1.00000000E-004,1.00000000E-001,3,2,1,5.96098459E+000,8.38867992E-001,5.12211660E+000
95.470000,1.00000000E-004,1.00000000E-001,3,2,1,2.64748537E+000,8.10353318E-001,1.83713205E+000
96.550000,1.00000000E-004,1.00000000E+000,3,1,2,5.74242169E+000,3.04101325E-001,5.43832037E+000
97.460000,1.00000000E-004,1.00000000E+000,3,1,2,7.38510360E+000,4.54124464E-001,6.93097914E+000
99.520000,1.00000000E-004,1.00000000E-003,3,2,1,3.36643389E+000,4.63551728E-001,2.90288216E+000
100.440000,1.00000000E-004,1.00000000E-001,2,2,0,3.90967154E+000,6.63310354E-002,3.84334050E+000
101.520000,1.00000000E-004,1.00000000E-001,3,2,1,2.78563541E+000,2.25129432E+000,5.34341090E-001
102.570000,1.00000000E-004,1.00000000E-003,3,2,1,1.41861786E+001,2.63070987E+000,1.15554687E+001
104.550000,1.00000000E-004,1.00000000E-002,3,2,1,3.94143535E+000,2.29805923E+000,1.64337612E+000
105.440000,1.00000000E-004,1.00000000E+000,3,1,2,1.57004084E-001,2.41069874E+000,2.25369466E+000
107.500000,1.00000000E-004,1.00000000E-001,3,2,1,6.50691299E+000,4.92168324E-001,6.01474467E+000
108.410000,1.00000000E-004,1.00000000E-001,4,2,2,3.26783004E+000,4.97108820E-001,2.77072122E+000
109.520000,1.00000000E-004,1.00000000E+000,3,1,2,5.55636877E+000,1.43120810E-001,5.41324796E+000
119.570000,1.00000000E-004,1.00000000E+000,3,1,2,7.42799597E+000,8.00958628E-001,6.62703734E+000
120.450000,1.00000000E-004,1.00000000E-003,3,2,1,3.75889413E+000,5.07917789E-001,3.25097634E+000
129.520000,1.00000000E-004,1.00000000E-001,4,2,2,4.58204131E+000,1.18437961E+000,3.39766170E+000
139.540000,1.00000000E-004,1.00000000E-001,5,2,3,1.02788340E+000,5.18626391E-001,5.09257009E-001
140.460000,1.00000000E-004,1.00000000E-003,3,3,0,1.53669221E+001,2.64488906E+000,1.27220330E+001
149.570000,1.00000000E-004,1.00000000E-002,3,2,1,4.99766721E+000,8.82015817E-001,4.11565139E+000
159.500000,1.00000000E-004,1.00000000E-001,3,2,1,9.40149889E-001,3.17439142E-001,6.22710747E-001
160.360000,1.00000000E-004,1.00000000E-001,3,2,1,7.47685043E+000,3.08765115E+000,4.38919928E+000
169.550000,1.00000000E-004,1.00000000E-001,4,2,2,3.53449434E+000,1.77784218E+000,1.75665216E+000
170.400000,1.00000000E-004,1.00000000E+000,3,1,2,5.15176197E+000,9.03162578E-002,5.06144571E+000
179.500000,1.00000000E-004,1.00000000E+000,3,1,2,8.51621315E+000,1.44124761E+000,7.07496554E+000
180.090000,1.00000000E-004,1.00000000E-002,3,2,1,2.67284660E+000,1.15821003E+000,1.51463657E+000
189.580000,1.00000000E-004,1.00000000E-002,3,2,1,2.44057465E+000,2.21727497E-002,2.41840190E+000
190.440000,1.00000000E-004,1.00000000E-002,4,3,1,1.49098807E+000,2.91227622E-001,1.19976045E+000
199.600000,1.00000000E-004,1.00000000E-003,4,3,1,8.03644055E+000,1.13753056E+000,6.89890999E+000
200.360000,1.00000000E-004,1.00000000E-002,3,2,1,4.03038773E+000,2.16246343E-001,3.81414139E+000
209.570000,1.00000000E-004,1.00000000E+000,3,1,2,1.12117842E+000,7.34288699E-002,1.04774955E+000
210.110000,1.00000000E-004,1.00000000E-001,3,1,2,2.63858126E+000,4.34453471E-001,2.20412779E+000
219.710000,1.00000000E-004,1.00000000E-001,3,2,1,3.90254526E+000,3.00861315E+000,8.93932110E-001
229.520000,1.00000000E-004,1.00000000E+000,3,1,2,5.69505289E+000,3.33383517E-001,5.36166937E+000
230.160000,1.00000000E-004,1.00000000E+000,3,1,2,9.25376126E+000,1.98000927E+000,7.27375199E+000
236.530000,1.00000000E-004,1.00000000E-002,3,2,1,3.56483207E+000,6.86356004E-001,2.87847607E+000
239.940000,1.00000000E-004,1.00000000E+000,3,1,2,4.12208880E+000,2.69305006E-001,3.85278379E+000
249.610000,1.00000000E-004,1.00000000E-001,3,2,1,2.59860283E+000,2.60425089E+000,5.64806000E-003
250.310000,1.00000000E-004,1.00000000E-003,3,3,0,1.61788026E+001,2.14749542E+000,1.40313072E+001
259.520000,1.00000000E-004,1.00000000E-002,3,2,1,5.49860258E+000,8.29804155E-001,4.66879843E+000
260.270000,1.00000000E-004,1.00000000E+000,3,1,2,1.01763239E+000,8.91638046E-001,1.25994344E-001
269.640000,1.00000000E-004,1.00000000E+000,3,1,2,8.23475475E+000,3.31603484E+000,4.91871991E+000
270.270000,1.00000000E-004,1.00000000E+000,3,1,2,3.64100011E+000,1.80324953E+000,1.83775058E+000
279.610000,1.00000000E-004,1.00000000E+000,3,1,2,7.18920102E+000,2.26734385E-001,6.96246664E+000
280.340000,1.00000000E-004,1.00000000E+000,3,1,2,9.22024223E+000,2.40448561E+000,6.81575662E+000
280.490000,1.00000000E-004,1.00000000E+000,3,1,2,4.13604685E+000,1.26883861E-001,4.00916299E+000
284.420000,1.00000000E-004,1.00000000E+000,3,1,2,4.08001749E+000,1.89716440E-001,3.89030105E+000
