Temperature,SelectedLambda,MeanResidual,PeakCount
179.580000,1.00000000e-04,3.575258e+02,4
179.580000,1.00000000e-04,3.575258e+02,4
180.420000,1.00000000e-04,4.810967e+01,4
180.420000,1.00000000e-04,4.810967e+01,4
189.530000,1.00000000e-04,1.910909e+02,4
189.530000,1.00000000e-04,1.910909e+02,4
190.430000,1.00000000e-04,4.689906e+01,5
190.430000,1.00000000e-04,4.689906e+01,5
190.440000,1.00000000e-04,1.303705e+02,4
190.440000,1.00000000e-04,1.303705e+02,4
