Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
96.780000,1.00000000e-02,4.368134e+04,1.055537e+05,1.263919e+02,4.697775e-02,2
97.500000,1.00000000e-02,4.580411e+04,1.061076e+05,2.524739e+02,5.205571e-02,2
99.720000,1.00000000e-02,4.607554e+04,1.077306e+05,3.368261e+02,5.557354e-02,3
100.450000,1.00000000e-02,4.673917e+04,1.043047e+05,3.136578e+02,5.286002e-02,2
101.970000,1.00000000e-02,4.586209e+04,1.033925e+05,1.008268e+02,4.722070e-02,2
102.750000,1.00000000e-02,4.635468e+04,1.109342e+05,6.400920e+01,4.282640e-02,3
103.460000,1.00000000e-02,4.677894e+04,1.088263e+05,1.039938e+02,5.140885e-02,2
104.800000,1.00000000e-02,4.607236e+04,1.064646e+05,1.414435e+02,6.194488e-02,2
105.480000,1.00000000e-02,4.607145e+04,1.096827e+05,1.070471e+02,5.690048e-02,2
107.800000,1.00000000e-02,4.820716e+04,1.094336e+05,2.221758e+02,5.652515e-02,2
