Temperature,SelectedLambda,MeanResidual,PeakCount
8.430000,1.00000000e-04,6.267438e+01,5
9.510000,1.00000000e-04,6.203699e+01,5
10.380000,1.00000000e-04,6.208655e+01,5
14.530000,1.00000000e-04,6.152721e+01,5
15.420000,1.00000000e-04,6.142046e+01,4
19.570000,1.00000000e-04,6.111304e+01,4
20.450000,1.00000000e-04,6.089258e+01,4
29.520000,1.99526231e-04,3.502090e+03,1
30.450000,3.98107171e-04,2.679658e+04,1
39.530000,1.00000000e-04,7.988806e+04,2
