Temperature,SelectedLambda,MeanResidual,PeakCount
160.450000,1.58489319e-03,7.009653e+01,2
169.590000,1.58489319e-03,7.051305e+01,3
170.490000,1.00000000e-04,7.081319e+01,3
180.480000,1.58489319e-03,6.939398e+01,2
190.460000,7.94328235e-04,6.944442e+01,2
200.460000,1.00000000e-04,6.990887e+01,3
210.420000,1.00000000e-04,7.250040e+01,3
220.450000,1.58489319e-03,7.059046e+01,2
230.450000,1.00000000e-04,7.029631e+01,4
240.490000,1.99526231e-04,1.161806e+02,3
