Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
249.650000,1.00000000e-04,1.551986e+05,5.659906e+04,2.117977e+05,2.046049e+02,4
249.650000,1.00000000e-04,1.551986e+05,5.659906e+04,2.117977e+05,2.046049e+02,4
250.480000,1.00000000e-04,6.403635e+12,1.139416e+13,1.779779e+13,1.127032e+06,2
250.480000,1.00000000e-04,6.403635e+12,1.139416e+13,1.779779e+13,1.127032e+06,2
259.580000,1.00000000e-01,7.969249e+07,8.221291e+06,8.791378e+07,4.131777e+03,1
259.580000,1.00000000e-01,7.969249e+07,8.221291e+06,8.791378e+07,4.131777e+03,1
260.440000,7.94328235e-03,1.022944e+13,9.829342e+12,2.005879e+13,1.192958e+06,2
260.440000,7.94328235e-03,1.022944e+13,9.829342e+12,2.005879e+13,1.192958e+06,2
269.570000,2.51188643e-03,1.053446e+05,1.034014e+05,2.087461e+05,1.903108e+02,4
269.570000,2.51188643e-03,1.053446e+05,1.034014e+05,2.087461e+05,1.903108e+02,4
