Temperature,SelectedLambda,MeanResidual,PeakCount
102.560000,1.00000000e-04,8.317916e+02,4
104.540000,1.00000000e-04,7.684293e+02,4
105.470000,1.00000000e-04,7.726275e+02,4
107.530000,1.00000000e-04,7.613081e+02,3
108.400000,1.00000000e-04,7.669071e+02,3
109.560000,1.00000000e-04,7.460564e+02,4
119.560000,1.00000000e-04,6.570269e+02,3
129.540000,1.00000000e-04,6.235444e+02,3
130.170000,1.00000000e-04,6.399774e+02,4
139.550000,1.00000000e-04,5.553715e+02,4
