Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
8.430000,1.58489319e-04,9.651274e+04,3.575560e+04,1.322683e+05,2.159286e+02,5
9.510000,1.58489319e-04,9.567819e+04,3.509442e+04,1.307726e+05,2.172722e+02,5
10.380000,1.25892541e-04,9.693131e+04,3.484154e+04,1.317728e+05,2.184147e+02,5
14.530000,1.00000000e-04,9.810026e+04,3.442298e+04,1.325232e+05,2.204534e+02,5
15.420000,1.00000000e-04,9.719088e+04,3.440557e+04,1.315965e+05,2.203755e+02,4
19.570000,1.00000000e-04,9.584068e+04,3.451305e+04,1.303537e+05,2.188216e+02,4
20.450000,1.00000000e-04,9.393628e+04,3.456454e+04,1.285008e+05,2.177783e+02,4
29.520000,1.00000000e-01,8.021190e+07,1.662277e+07,9.683467e+07,3.858991e+03,1
30.450000,6.30957344e-04,1.937221e+09,3.737017e+09,5.674237e+09,2.680884e+04,1
39.530000,1.25892541e-04,2.084532e+10,4.002789e+10,6.087321e+10,7.991117e+04,3
