Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
80.470000,1.00000000e-04,4.776645e+04,4.581753e+04,9.358398e+04,1.585876e+02,4
80.470000,1.00000000e-04,4.776645e+04,4.581753e+04,9.358398e+04,1.585876e+02,4
84.540000,6.30957344e-03,1.044187e+07,2.617990e+06,1.305986e+07,1.150371e+03,3
84.540000,6.30957344e-03,1.044187e+07,2.617990e+06,1.305986e+07,1.150371e+03,3
84.820000,1.00000000e-04,6.749314e+04,6.630687e+04,1.338000e+05,1.719042e+02,4
84.820000,1.00000000e-04,6.749314e+04,6.630687e+04,1.338000e+05,1.719042e+02,4
85.500000,7.94328235e-04,7.457015e+04,1.217941e+05,1.963643e+05,2.171444e+02,4
85.500000,7.94328235e-04,7.457015e+04,1.217941e+05,1.963643e+05,2.171444e+02,4
89.540000,1.00000000e-04,2.512220e+07,1.322665e+06,2.644486e+07,2.144109e+03,2
89.540000,1.00000000e-04,2.512220e+07,1.322665e+06,2.644486e+07,2.144109e+03,2
