Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
159.540000,1.00000000e-04,1.617781e+04,8.770746e+03,2.494855e+04,6.297988e+01,3
159.540000,1.00000000e-04,1.617781e+04,8.770746e+03,2.494855e+04,6.297988e+01,3
160.430000,1.58489319e-04,2.719054e+03,5.830202e+03,8.549255e+03,5.714919e+01,3
160.430000,1.58489319e-04,2.719054e+03,5.830202e+03,8.549255e+03,5.714919e+01,3
169.500000,1.25892541e-04,2.658962e+03,5.513746e+03,8.172708e+03,5.496366e+01,3
169.500000,1.25892541e-04,2.658962e+03,5.513746e+03,8.172708e+03,5.496366e+01,3
169.660000,1.00000000e-04,5.666816e+05,1.200383e+05,6.867199e+05,3.719816e+02,4
169.660000,1.00000000e-04,5.666816e+05,1.200383e+05,6.867199e+05,3.719816e+02,4
170.440000,1.58489319e-04,3.240935e+03,5.231790e+03,8.472725e+03,5.569762e+01,3
170.440000,1.58489319e-04,3.240935e+03,5.231790e+03,8.472725e+03,5.569762e+01,3
