Bayes-DRT MATLAB 2011 workflow (Re/Im CV) ??? merged all temperatures
Dataset: S2332Sap.xlsx
Generated: 13-Jul-2026 08:44:17
Total temperatures: 220

Aggregate summary
Mean selected lambda: 9.51794695E-001
Mean real-part CV: 1.52273574E+011
Mean imag-part CV: 1.93642581E+011
Mean total CV: 3.45916155E+011
Mean absolute residual: 2.26731348E+004
Mean peak count: 2.5000
Max peak count: 5

Per-temperature detail
TemperatureK,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
30.460000,1.00000000E-004,1.33899023E+006,2.72389024E+005,1.61137925E+006,4.52300411E+002,2
30.460000,1.00000000E-004,1.33899023E+006,2.72389024E+005,1.61137925E+006,4.52300411E+002,2
39.610000,1.00000000E-005,1.10422476E+005,8.59352238E+004,1.96357700E+005,2.52381045E+002,4
39.610000,1.00000000E-005,1.10422476E+005,8.59352238E+004,1.96357700E+005,2.52381045E+002,4
40.440000,3.16227766E-007,8.72811151E+006,4.11482690E+005,9.13959420E+006,1.07914848E+003,2
40.440000,3.16227766E-007,8.72811151E+006,4.11482690E+005,9.13959420E+006,1.07914848E+003,2
49.800000,1.00000000E-008,4.11695866E+003,7.58497942E+003,1.17019381E+004,6.43514795E+001,5
49.800000,1.00000000E-008,4.11695866E+003,7.58497942E+003,1.17019381E+004,6.43514795E+001,5
50.450000,1.00000000E-008,6.01371834E+003,8.66667978E+003,1.46803981E+004,7.19370061E+001,5
50.450000,1.00000000E-008,6.01371834E+003,8.66667978E+003,1.46803981E+004,7.19370061E+001,5
59.750000,1.00000000E-008,7.10574457E+003,7.85996524E+003,1.49657098E+004,7.70425329E+001,4
59.750000,1.00000000E-008,7.10574457E+003,7.85996524E+003,1.49657098E+004,7.70425329E+001,4
60.480000,3.16227766E-007,1.47941348E+004,9.16518680E+003,2.39593216E+004,9.96666512E+001,4
60.480000,3.16227766E-007,1.47941348E+004,9.16518680E+003,2.39593216E+004,9.96666512E+001,4
69.760000,1.00000000E-006,2.42807309E+004,1.99828234E+004,4.42635543E+004,1.25097851E+002,3
69.760000,1.00000000E-006,2.42807309E+004,1.99828234E+004,4.42635543E+004,1.25097851E+002,3
70.450000,3.16227766E-005,1.17031274E+004,9.04619604E+003,2.07493235E+004,8.67751255E+001,3
70.450000,3.16227766E-005,1.17031274E+004,9.04619604E+003,2.07493235E+004,8.67751255E+001,3
79.560000,3.16227766E-004,9.61674501E+004,6.26588578E+004,1.58826308E+005,1.39830073E+002,2
79.560000,3.16227766E-004,9.61674501E+004,6.26588578E+004,1.58826308E+005,1.39830073E+002,2
79.800000,3.16227766E-006,4.55138979E+004,3.83250064E+004,8.38389043E+004,1.69083387E+002,3
79.800000,3.16227766E-006,4.55138979E+004,3.83250064E+004,8.38389043E+004,1.69083387E+002,3
80.470000,3.16227766E-006,4.82924336E+004,4.53455938E+004,9.36380274E+004,1.59667763E+002,2
80.470000,3.16227766E-006,4.82924336E+004,4.53455938E+004,9.36380274E+004,1.59667763E+002,2
84.540000,1.00000000E-003,8.64542798E+006,2.49244963E+006,1.11378776E+007,1.08883458E+003,3
84.540000,1.00000000E-003,8.64542798E+006,2.49244963E+006,1.11378776E+007,1.08883458E+003,3
84.820000,1.00000000E-008,5.48684227E+004,6.67672358E+004,1.21635659E+005,1.81310399E+002,3
84.820000,1.00000000E-008,5.48684227E+004,6.67672358E+004,1.21635659E+005,1.81310399E+002,3
85.500000,1.00000000E-003,8.02009949E+004,1.17515863E+005,1.97716858E+005,2.28799690E+002,1
85.500000,1.00000000E-003,8.02009949E+004,1.17515863E+005,1.97716858E+005,2.28799690E+002,1
89.540000,3.16227766E-007,2.51876473E+007,1.35778283E+006,2.65454301E+007,2.15291256E+003,1
89.540000,3.16227766E-007,2.51876473E+007,1.35778283E+006,2.65454301E+007,2.15291256E+003,1
89.780000,3.16227766E-006,7.47361568E+004,6.10453588E+004,1.35781516E+005,1.95520166E+002,3
89.780000,3.16227766E-006,7.47361568E+004,6.10453588E+004,1.35781516E+005,1.95520166E+002,3
90.460000,3.16227766E-005,2.28383070E+006,3.70287081E+005,2.65411778E+006,5.95733364E+002,1
90.460000,3.16227766E-005,2.28383070E+006,3.70287081E+005,2.65411778E+006,5.95733364E+002,1
90.500000,1.00000000E+000,8.98273293E+007,2.24454269E+007,1.12272756E+008,6.92864204E+003,1
90.500000,1.00000000E+000,8.98273293E+007,2.24454269E+007,1.12272756E+008,6.92864204E+003,1
94.520000,1.00000000E-003,4.47827171E+006,1.91516728E+005,4.66978844E+006,9.69086689E+002,1
94.520000,1.00000000E-003,4.47827171E+006,1.91516728E+005,4.66978844E+006,9.69086689E+002,1
94.670000,1.00000000E-008,4.97869733E+004,3.52365356E+004,8.50235090E+004,1.59920311E+002,2
94.670000,1.00000000E-008,4.97869733E+004,3.52365356E+004,8.50235090E+004,1.59920311E+002,2
95.030000,3.16227766E-003,7.60920474E+005,1.54804553E+005,9.15725028E+005,5.17145328E+002,1
95.030000,3.16227766E-003,7.60920474E+005,1.54804553E+005,9.15725028E+005,5.17145328E+002,1
95.450000,1.00000000E-008,2.90418129E+004,4.46214703E+004,7.36632832E+004,1.49339626E+002,3
95.450000,1.00000000E-008,2.90418129E+004,4.46214703E+004,7.36632832E+004,1.49339626E+002,3
96.530000,1.00000000E-002,4.31179223E+006,1.50486887E+006,5.81666110E+006,1.01171806E+003,2
96.530000,1.00000000E-002,4.31179223E+006,1.50486887E+006,5.81666110E+006,1.01171806E+003,2
96.770000,1.00000000E-008,3.25248508E+004,4.20471995E+004,7.45720504E+004,1.52268391E+002,3
96.770000,1.00000000E-008,3.25248508E+004,4.20471995E+004,7.45720504E+004,1.52268391E+002,3
96.930000,1.00000000E-008,8.46030023E+006,1.18581562E+006,9.64611584E+006,1.07111271E+003,1
96.930000,1.00000000E-008,8.46030023E+006,1.18581562E+006,9.64611584E+006,1.07111271E+003,1
97.310000,1.00000000E-008,1.60559095E+006,2.52253477E+005,1.85784443E+006,7.11503033E+002,1
97.310000,1.00000000E-008,1.60559095E+006,2.52253477E+005,1.85784443E+006,7.11503033E+002,1
97.460000,1.00000000E-008,4.81360897E+004,3.82263041E+004,8.63623939E+004,1.48937411E+002,3
97.460000,1.00000000E-008,4.81360897E+004,3.82263041E+004,8.63623939E+004,1.48937411E+002,3
99.790000,1.00000000E-004,1.85896865E+005,1.09371952E+005,2.95268817E+005,2.76761752E+002,2
99.790000,1.00000000E-004,1.85896865E+005,1.09371952E+005,2.95268817E+005,2.76761752E+002,2
100.090000,1.00000000E-006,6.85879749E+006,1.29917157E+006,8.15796906E+006,1.13817153E+003,3
100.480000,1.00000000E-008,5.14425227E+004,3.84271728E+004,8.98696956E+004,1.76350330E+002,3
100.480000,1.00000000E-008,5.14425227E+004,3.84271728E+004,8.98696956E+004,1.76350330E+002,3
100.900000,1.00000000E-006,6.85879749E+006,1.29917157E+006,8.15796906E+006,1.13817153E+003,3
101.970000,3.16227766E-004,3.74164091E+005,1.08087410E+005,4.82251501E+005,3.48071308E+002,2
101.970000,3.16227766E-004,3.74164091E+005,1.08087410E+005,4.82251501E+005,3.48071308E+002,2
102.700000,3.16227766E-003,2.13181545E+006,4.28945038E+005,2.56076049E+006,5.53568944E+002,2
102.700000,3.16227766E-003,2.13181545E+006,4.28945038E+005,2.56076049E+006,5.53568944E+002,2
103.490000,1.00000000E-004,8.92663982E+004,7.91783849E+004,1.68444783E+005,2.12427888E+002,2
103.490000,1.00000000E-004,8.92663982E+004,7.91783849E+004,1.68444783E+005,2.12427888E+002,2
104.800000,1.00000000E-008,5.23028711E+004,3.26516443E+004,8.49545153E+004,1.57155450E+002,3
104.800000,1.00000000E-008,5.23028711E+004,3.26516443E+004,8.49545153E+004,1.57155450E+002,3
105.500000,1.00000000E-008,3.51955588E+004,4.22466811E+004,7.74422399E+004,1.59613755E+002,3
105.500000,1.00000000E-008,3.51955588E+004,4.22466811E+004,7.74422399E+004,1.59613755E+002,3
107.800000,1.00000000E-008,3.00782950E+004,4.39342364E+004,7.40125314E+004,1.44871489E+002,3
107.800000,1.00000000E-008,3.00782950E+004,4.39342364E+004,7.40125314E+004,1.44871489E+002,3
108.480000,1.00000000E-004,3.76266506E+004,4.57393603E+004,8.33660109E+004,1.51895340E+002,1
108.480000,1.00000000E-004,3.76266506E+004,4.57393603E+004,8.33660109E+004,1.51895340E+002,1
109.760000,1.00000000E-008,3.62878988E+004,3.28989053E+004,6.91868041E+004,1.44746476E+002,2
109.760000,1.00000000E-008,3.62878988E+004,3.28989053E+004,6.91868041E+004,1.44746476E+002,2
110.460000,1.00000000E-008,4.14475803E+004,3.54301914E+004,7.68777717E+004,1.48259195E+002,2
110.460000,1.00000000E-008,4.14475803E+004,3.54301914E+004,7.68777717E+004,1.48259195E+002,2
119.730000,1.00000000E+000,1.15765057E+008,5.90050145E+007,1.74770071E+008,7.47991724E+003,1
119.730000,1.00000000E+000,1.15765057E+008,5.90050145E+007,1.74770071E+008,7.47991724E+003,1
119.760000,1.00000000E-004,4.11608676E+004,4.26091674E+004,8.37700350E+004,1.54277277E+002,1
119.760000,1.00000000E-004,4.11608676E+004,4.26091674E+004,8.37700350E+004,1.54277277E+002,1
120.490000,1.00000000E-005,4.19457284E+004,3.32292441E+004,7.51749725E+004,1.56068413E+002,3
120.490000,1.00000000E-005,4.19457284E+004,3.32292441E+004,7.51749725E+004,1.56068413E+002,3
126.650000,3.16227766E-005,1.71587773E+006,5.42787080E+004,1.77015644E+006,5.00753003E+002,2
129.650000,3.16227766E-005,1.71587773E+006,5.42787080E+004,1.77015644E+006,5.00753003E+002,2
130.450000,1.00000000E+000,6.51587623E+007,1.35081108E+007,7.86668731E+007,6.12521947E+003,1
130.450000,1.00000000E+000,6.51587623E+007,1.35081108E+007,7.86668731E+007,6.12521947E+003,1
136.620000,3.16227766E-008,2.57786449E+004,1.34482723E+004,3.92269172E+004,1.12459350E+002,4
139.620000,3.16227766E-008,2.57786449E+004,1.34482723E+004,3.92269172E+004,1.12459350E+002,4
139.940000,1.00000000E-004,4.34844789E+005,2.20372651E+005,6.55217440E+005,4.10439937E+002,1
139.940000,1.00000000E-004,4.34844789E+005,2.20372651E+005,6.55217440E+005,4.10439937E+002,1
140.430000,1.00000000E-002,4.90730303E+007,1.59473977E+007,6.50204280E+007,2.49645292E+003,2
140.430000,1.00000000E-002,4.90730303E+007,1.59473977E+007,6.50204280E+007,2.49645292E+003,2
146.590000,3.16227766E-005,6.34083382E+004,1.83920858E+004,8.18004240E+004,1.83158445E+002,3
149.590000,3.16227766E-005,6.34083382E+004,1.83920858E+004,8.18004240E+004,1.83158445E+002,3
149.660000,3.16227766E-001,7.94547206E+007,1.41614810E+007,9.36162016E+007,5.55549191E+003,2
149.660000,3.16227766E-001,7.94547206E+007,1.41614810E+007,9.36162016E+007,5.55549191E+003,2
150.480000,1.00000000E-004,1.38052512E+005,4.26662527E+004,1.80718765E+005,2.23985626E+002,1
150.480000,1.00000000E-004,1.38052512E+005,4.26662527E+004,1.80718765E+005,2.23985626E+002,1
159.540000,3.16227766E-005,8.83503748E+003,8.75723801E+003,1.75922755E+004,6.07752967E+001,1
159.540000,3.16227766E-005,8.83503748E+003,8.75723801E+003,1.75922755E+004,6.07752967E+001,1
160.430000,1.00000000E-007,1.78377410E+003,5.75637618E+003,7.54015028E+003,4.98091985E+001,5
160.430000,1.00000000E-007,1.78377410E+003,5.75637618E+003,7.54015028E+003,4.98091985E+001,5
169.500000,1.00000000E-005,1.62689159E+003,5.48191050E+003,7.10880210E+003,4.80428594E+001,4
169.500000,1.00000000E-005,1.62689159E+003,5.48191050E+003,7.10880210E+003,4.80428594E+001,4
169.660000,3.16227766E-004,6.32091268E+005,1.34046957E+005,7.66138225E+005,4.25441440E+002,1
169.660000,3.16227766E-004,6.32091268E+005,1.34046957E+005,7.66138225E+005,4.25441440E+002,1
170.440000,1.00000000E-005,1.78757433E+003,5.17956989E+003,6.96714421E+003,4.81260709E+001,4
170.440000,1.00000000E-005,1.78757433E+003,5.17956989E+003,6.96714421E+003,4.81260709E+001,4
179.580000,1.00000000E-002,7.26700365E+005,1.23451785E+006,1.96121821E+006,5.27161034E+002,2
179.580000,1.00000000E-002,7.26700365E+005,1.23451785E+006,1.96121821E+006,5.27161034E+002,2
180.420000,3.16227766E-008,1.51369351E+003,5.20420811E+003,6.71790162E+003,4.71743562E+001,5
180.420000,3.16227766E-008,1.51369351E+003,5.20420811E+003,6.71790162E+003,4.71743562E+001,5
189.530000,1.00000000E-008,1.44968900E+005,4.47441874E+004,1.89713087E+005,1.92720092E+002,4
189.530000,1.00000000E-008,1.44968900E+005,4.47441874E+004,1.89713087E+005,1.92720092E+002,4
190.430000,3.16227766E-007,1.50963249E+003,5.04787168E+003,6.55750416E+003,4.54313682E+001,4
190.430000,3.16227766E-007,1.50963249E+003,5.04787168E+003,6.55750416E+003,4.54313682E+001,4
190.440000,1.00000000E-008,4.52575126E+004,2.91906279E+004,7.44481405E+004,1.33198541E+002,4
190.440000,1.00000000E-008,4.52575126E+004,2.91906279E+004,7.44481405E+004,1.33198541E+002,4
199.510000,1.00000000E-008,2.30671455E+005,7.45924311E+004,3.05263887E+005,2.25772401E+002,4
199.510000,1.00000000E-008,2.30671455E+005,7.45924311E+004,3.05263887E+005,2.25772401E+002,4
199.870000,3.16227766E-004,4.62679698E+004,4.18187053E+004,8.80866751E+004,1.73751178E+002,2
199.870000,3.16227766E-004,4.62679698E+004,4.18187053E+004,8.80866751E+004,1.73751178E+002,2
200.210000,1.00000000E-004,2.07847654E+005,5.70408140E+004,2.64888468E+005,1.94751851E+002,2
200.210000,1.00000000E-004,2.07847654E+005,5.70408140E+004,2.64888468E+005,1.94751851E+002,2
200.450000,1.00000000E-007,1.44075153E+003,4.88021076E+003,6.32096230E+003,4.37754534E+001,4
200.450000,1.00000000E-007,1.44075153E+003,4.88021076E+003,6.32096230E+003,4.37754534E+001,4
209.570000,3.16227766E-005,1.30151998E+003,4.85012268E+003,6.15164266E+003,4.43763985E+001,3
209.570000,3.16227766E-005,1.30151998E+003,4.85012268E+003,6.15164266E+003,4.43763985E+001,3
210.210000,1.00000000E-006,1.60455200E+004,1.45691951E+004,3.06147151E+004,9.66494128E+001,4
210.270000,1.00000000E-006,1.60455200E+004,1.45691951E+004,3.06147151E+004,9.66494128E+001,4
210.460000,3.16227766E-005,1.44473546E+003,4.77297924E+003,6.21771470E+003,4.38361722E+001,2
210.460000,3.16227766E-005,1.44473546E+003,4.77297924E+003,6.21771470E+003,4.38361722E+001,2
220.130000,3.16227766E-005,1.48936376E+005,9.96812105E+004,2.48617586E+005,2.43599471E+002,4
220.130000,3.16227766E-005,1.48936376E+005,9.96812105E+004,2.48617586E+005,2.43599471E+002,4
229.610000,3.16227766E-001,2.86547545E+007,1.58842756E+007,4.45390301E+007,2.16790952E+003,2
229.610000,3.16227766E-001,2.86547545E+007,1.58842756E+007,4.45390301E+007,2.16790952E+003,2
239.530000,3.16227766E-004,7.54101122E+007,1.77480514E+007,9.31581636E+007,2.89168284E+003,4
239.530000,3.16227766E-004,7.54101122E+007,1.77480514E+007,9.31581636E+007,2.89168284E+003,4
249.650000,1.00000000E-004,1.55198611E+005,5.65990572E+004,2.11797669E+005,2.04178465E+002,3
249.650000,1.00000000E-004,1.55198611E+005,5.65990572E+004,2.11797669E+005,2.04178465E+002,3
250.480000,1.00000000E-008,6.54552021E+012,1.13798479E+013,1.79253681E+013,1.15030368E+006,2
250.480000,1.00000000E-008,6.54552021E+012,1.13798479E+013,1.79253681E+013,1.15030368E+006,2
259.580000,1.00000000E+000,4.38724365E+007,1.15216380E+007,5.53940745E+007,4.63628551E+003,1
259.580000,1.00000000E+000,4.38724365E+007,1.15216380E+007,5.53940745E+007,4.63628551E+003,1
260.440000,1.00000000E-002,1.02037983E+013,9.87537148E+012,2.00791698E+013,1.19503169E+006,2
260.440000,1.00000000E-002,1.02037983E+013,9.87537148E+012,2.00791698E+013,1.19503169E+006,2
269.570000,3.16227766E-003,9.84687392E+004,1.02308123E+005,2.00776863E+005,1.92369052E+002,2
269.570000,3.16227766E-003,9.84687392E+004,1.02308123E+005,2.00776863E+005,1.92369052E+002,2
270.500000,1.00000000E+002,1.42320834E+008,4.52781563E+010,4.54204772E+010,8.38843415E+004,1
270.500000,1.00000000E+002,1.42320834E+008,4.52781563E+010,4.54204772E+010,8.38843415E+004,1
278.510000,1.00000000E-008,1.43211999E+005,4.85235050E+004,1.91735504E+005,1.89696633E+002,3
279.510000,1.00000000E-008,1.43211999E+005,4.85235050E+004,1.91735504E+005,1.89696633E+002,3
279.790000,3.16227766E-006,1.37672957E+005,1.23517009E+005,2.61189967E+005,2.49366143E+002,4
279.790000,3.16227766E-006,1.37672957E+005,1.23517009E+005,2.61189967E+005,2.49366143E+002,4
280.060000,3.16227766E-003,1.65027543E+005,1.09896128E+005,2.74923671E+005,2.62813404E+002,2
280.060000,3.16227766E-003,1.65027543E+005,1.09896128E+005,2.74923671E+005,2.62813404E+002,2
280.330000,1.00000000E-003,1.72089102E+005,8.02357955E+004,2.52324897E+005,2.62337094E+002,3
280.330000,1.00000000E-003,1.72089102E+005,8.02357955E+004,2.52324897E+005,2.62337094E+002,3
