Bayes-DRT MATLAB 2011 workflow (Re/Im CV) ??? merged all temperatures
Dataset: S2222Sap.xlsx
Generated: 13-Jul-2026 07:50:15
Total temperatures: 61

Aggregate summary
Mean selected lambda: 3.24221843E-002
Mean real-part CV: 4.98104756E+010
Mean imag-part CV: 4.40957438E+010
Mean total CV: 9.39062194E+010
Mean absolute residual: 2.24566983E+004
Mean peak count: 2.9672
Max peak count: 6

Per-temperature detail
TemperatureK,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
94.550000,3.16227766E-005,5.17046543E+005,6.59841299E+005,1.17688784E+006,4.80326645E+002,4
96.510000,1.00000000E-005,6.49183632E+005,4.90030147E+005,1.13921378E+006,4.85058481E+002,4
97.440000,1.00000000E-004,5.11685578E+005,5.23955094E+005,1.03564067E+006,4.73595806E+002,2
99.560000,1.00000000E-004,5.73128737E+005,4.73884634E+005,1.04701337E+006,4.62746075E+002,2
101.560000,3.16227766E-005,5.50804568E+005,4.68728042E+005,1.01953261E+006,4.58604525E+002,3
102.520000,3.16227766E-005,4.07586246E+005,6.27235488E+005,1.03482173E+006,4.44814387E+002,3
104.540000,3.16227766E-005,4.90799817E+005,4.36521797E+005,9.27321614E+005,4.31877444E+002,3
105.450000,1.00000000E-007,5.67343605E+005,5.28629612E+005,1.09597322E+006,4.58073276E+002,4
107.510000,1.00000000E-004,5.85150897E+005,4.50197319E+005,1.03534822E+006,4.36206980E+002,2
108.410000,3.16227766E-006,5.95719700E+005,4.22320881E+005,1.01804058E+006,4.26371924E+002,4
109.570000,1.00000000E-005,3.43697216E+005,4.76056580E+005,8.19753796E+005,4.00412970E+002,3
119.570000,1.00000000E-005,4.32980489E+005,3.50053711E+005,7.83034200E+005,3.94414107E+002,4
129.540000,3.16227766E-006,2.15102695E+005,3.38118418E+005,5.53221113E+005,3.54476517E+002,5
139.520000,1.00000000E-005,1.93713488E+005,3.00458300E+005,4.94171788E+005,3.30432837E+002,5
140.480000,3.16227766E-005,2.18284222E+005,2.95006573E+005,5.13290795E+005,3.38596813E+002,2
149.570000,3.16227766E-002,1.36166374E+012,1.28777966E+012,2.64944340E+012,5.19389482E+005,2
159.530000,3.16227766E-002,1.63079657E+012,1.30927618E+012,2.94007275E+012,5.33934807E+005,2
169.570000,3.16227766E-001,2.09854062E+010,5.99433504E+010,8.09287566E+010,8.48902563E+004,1
179.560000,1.00000000E-004,1.19548808E+009,1.12155706E+009,2.31704514E+009,1.99546506E+004,2
189.570000,1.00000000E-001,5.23367463E+007,1.68298784E+007,6.91666248E+007,4.29311861E+003,1
199.530000,3.16227766E-003,1.98903817E+007,8.57050903E+006,2.84608908E+007,2.20566697E+003,3
200.460000,3.16227766E-005,9.07732336E+006,2.58906787E+006,1.16663912E+007,1.65313774E+003,2
209.540000,3.16227766E-001,4.27527088E+009,1.36924492E+009,5.64451580E+009,2.46906974E+004,3
210.480000,1.00000000E+000,1.53686658E+008,1.01349557E+008,2.55036215E+008,8.61655642E+003,1
219.530000,1.00000000E-001,1.43597968E+007,1.73233803E+006,1.60921349E+007,1.89304110E+003,1
229.550000,3.16227766E-007,4.47746514E+004,7.09498374E+004,1.15724489E+005,1.81372797E+002,4
230.490000,1.00000000E-004,3.80839981E+004,6.85128112E+004,1.06596809E+005,1.74437737E+002,3
239.530000,3.16227766E-006,3.05074225E+004,6.98695125E+004,1.00376935E+005,1.74776338E+002,4
240.470000,1.00000000E-005,5.23263155E+004,5.96902856E+004,1.12016601E+005,1.71456598E+002,3
249.540000,1.00000000E-008,3.22353051E+004,5.69713047E+004,8.92066098E+004,1.64723774E+002,6
250.490000,3.16227766E-005,3.09428026E+004,5.52904535E+004,8.62332561E+004,1.62502423E+002,4
259.510000,3.16227766E-006,2.95034070E+004,4.96322879E+004,7.91356948E+004,1.54412817E+002,3
260.450000,3.16227766E-005,2.75122091E+004,5.20689177E+004,7.95811268E+004,1.57197503E+002,3
269.570000,3.16227766E-004,1.19876254E+005,6.29321584E+004,1.82808413E+005,1.93104998E+002,3
279.560000,1.00000000E-008,2.14284176E+004,4.60797338E+004,6.75081514E+004,1.43943960E+002,6
280.230000,3.16227766E-006,2.07328314E+004,4.70985325E+004,6.78313638E+004,1.39548422E+002,4
280.470000,3.16227766E-005,2.40650393E+004,3.69256352E+004,6.09906744E+004,1.38151011E+002,4
