Temperature,SelectedLambda,MeanResidual,PeakCount
4.650000,7.94328235e-04,7.321981e+01,3
4.670000,7.94328235e-04,7.334106e+01,4
4.680000,7.94328235e-04,7.088367e+01,2
4.690000,1.00000000e-04,7.074832e+01,4
4.700000,7.94328235e-04,7.077821e+01,2
4.710000,3.98107171e-04,7.146444e+01,3
4.720000,3.98107171e-04,7.137755e+01,3
4.730000,1.00000000e-04,7.132324e+01,4
4.740000,7.94328235e-04,7.088508e+01,3
4.750000,7.94328235e-04,7.110058e+01,2
