Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
179.580000,1.00000000e-02,7.267004e+05,1.234518e+06,1.961218e+06,5.271610e+02,2
179.580000,1.00000000e-02,7.267004e+05,1.234518e+06,1.961218e+06,5.271610e+02,2
180.420000,1.99526231e-04,2.754286e+03,5.281358e+03,8.035644e+03,5.416787e+01,3
180.420000,1.99526231e-04,2.754286e+03,5.281358e+03,8.035644e+03,5.416787e+01,3
189.530000,1.00000000e-04,2.090200e+05,4.470204e+04,2.537221e+05,1.908274e+02,4
189.530000,1.00000000e-04,2.090200e+05,4.470204e+04,2.537221e+05,1.908274e+02,4
190.430000,1.99526231e-04,3.020550e+03,5.140217e+03,8.160766e+03,5.370855e+01,4
190.430000,1.99526231e-04,3.020550e+03,5.140217e+03,8.160766e+03,5.370855e+01,4
190.440000,1.00000000e-04,6.113188e+04,2.942487e+04,9.055675e+04,1.319108e+02,4
190.440000,1.00000000e-04,6.113188e+04,2.942487e+04,9.055675e+04,1.319108e+02,4
