Temperature,SelectedLambda,MeanResidual,PeakCount
104.500000,1.00000000e-04,6.240273e+01,5
105.300000,1.00000000e-04,6.055718e+01,5
107.500000,1.00000000e-04,5.809853e+01,5
108.400000,1.00000000e-04,5.604868e+01,5
109.500000,1.00000000e-04,5.717455e+01,4
110.400000,1.00000000e-04,5.953693e+01,5
119.500000,1.00000000e-04,5.550868e+01,5
120.400000,1.00000000e-04,5.512490e+01,6
129.600000,1.00000000e-04,5.266420e+01,5
139.600000,1.00000000e-04,1.068708e+05,4
