Temperature,SelectedLambda,MeanResidual,PeakCount
10.470000,1.00000000e-04,9.855419e+01,4
10.470000,1.00000000e-04,9.855419e+01,4
14.800000,1.00000000e-04,8.570217e+01,4
14.800000,1.00000000e-04,8.570217e+01,4
15.480000,1.00000000e-04,8.834638e+01,3
15.480000,1.00000000e-04,8.834638e+01,3
20.410000,1.00000000e-04,1.541656e+02,6
20.410000,1.00000000e-04,1.541656e+02,6
30.460000,1.00000000e-04,4.207422e+02,3
30.460000,1.00000000e-04,4.207422e+02,3
