Temperature,SelectedLambda,MeanResidual,PeakCount
14.700000,7.94328235e-04,7.305546e+01,2
15.030000,7.94328235e-04,7.327837e+01,3
15.330000,7.94328235e-04,7.357600e+01,3
15.470000,1.58489319e-03,7.333819e+01,2
15.490000,7.94328235e-04,7.348140e+01,2
19.500000,7.94328235e-04,7.171567e+01,3
19.620000,1.58489319e-03,7.134178e+01,2
19.730000,1.58489319e-03,7.228743e+01,2
19.850000,7.94328235e-04,7.154649e+01,3
19.960000,1.58489319e-03,7.147377e+01,3
