Temperature,SelectedLambda,MeanResidual,PeakCount
40.450000,1.00000000e-04,6.910168e+04,6
49.510000,1.00000000e-04,6.337614e+01,4
59.530000,1.00000000e-04,7.035086e+01,3
60.470000,1.00000000e-04,7.571418e+01,5
69.540000,1.00000000e-04,2.657377e+05,5
79.520000,1.00000000e-04,6.294748e+01,3
84.520000,1.00000000e-04,9.861648e+04,7
89.580000,1.00000000e-04,1.288945e+05,2
94.590000,1.99526231e-04,1.944917e+05,1
96.510000,1.99526231e-04,5.810139e+05,1
