Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
89.780000,1.00000000e-02,1.090187e+05,6.162371e+05,4.887948e+04,8.982374e-02,1
89.780000,1.00000000e-02,1.090187e+05,6.162371e+05,7.963994e+03,8.554189e-02,1
90.460000,1.00000000e-03,5.142714e+07,2.751475e+06,2.023749e+05,3.243494e-01,3
90.460000,1.00000000e-02,9.818678e+06,3.933310e+06,1.205698e+05,4.078759e-01,2
90.500000,1.00000000e-03,4.416058e+08,1.243790e+08,3.714135e+04,6.067043e-01,1
90.500000,1.00000000e-03,4.416058e+08,1.243790e+08,3.973165e+04,5.436919e-01,1
94.520000,1.00000000e-02,4.680745e+06,5.394878e+06,1.128400e+04,2.715783e-01,1
94.520000,1.00000000e-02,4.680745e+06,5.394878e+06,9.330671e+03,2.749034e-01,1
94.670000,1.00000000e-03,4.657738e+04,1.186577e+05,2.244587e+05,1.870770e-01,3
94.670000,1.00000000e-03,4.657738e+04,1.186577e+05,3.126096e+05,2.815365e-01,3
