Temperature,SelectedLambda,MeanResidual,PeakCount
209.500000,1.00000000e-04,5.994097e+01,3
210.200000,1.00000000e-04,8.516158e+03,4
219.600000,6.30957344e-03,1.097997e+04,3
220.200000,1.00000000e-04,1.322736e+04,5
229.500000,1.99526231e-04,9.554179e+02,5
229.600000,1.00000000e-04,7.059219e+01,4
230.500000,1.99526231e-04,7.415097e+01,3
239.500000,1.00000000e-04,5.522837e+01,3
239.900000,1.00000000e-04,5.966902e+01,4
249.500000,1.00000000e-04,1.953065e+02,2
