Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
189.660000,1.00000000e-02,5.111391e+04,1.244696e+05,5.417441e+01,1.680033e-01,3
190.370000,1.00000000e-02,5.155312e+04,1.244594e+05,7.500224e+01,1.793136e-01,3
199.530000,1.00000000e-02,5.239420e+04,1.214411e+05,6.689650e+01,1.760731e-01,2
199.830000,1.00000000e-02,5.162424e+04,1.224996e+05,5.337835e+01,2.096241e-01,2
200.160000,1.00000000e-02,6.229515e+04,1.586549e+05,3.192605e+01,1.867648e-01,3
200.360000,1.00000000e-02,5.066484e+04,1.240093e+05,1.205586e+02,1.791903e-01,3
209.530000,1.00000000e-02,5.108056e+04,1.178638e+05,3.117863e+01,1.614100e-01,3
207.770000,1.00000000e-02,5.156498e+04,1.219370e+05,5.554594e+01,1.648741e-01,3
210.220000,1.00000000e-02,5.108342e+04,1.221802e+05,1.245036e+02,2.076370e-01,2
210.460000,1.00000000e-02,5.159466e+04,1.232646e+05,1.118089e+02,2.132482e-01,3
