Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
97.310000,1.00000000e-02,2.925455e+06,2.628297e+06,2.243777e+04,2.557590e-01,1
97.310000,1.00000000e-02,2.925455e+06,2.628297e+06,2.548842e+04,2.598771e-01,1
97.460000,1.00000000e-03,4.195847e+04,1.256570e+05,7.999219e+04,1.036051e-01,3
97.460000,1.00000000e-03,4.195847e+04,1.256570e+05,2.148994e+05,2.108513e-01,3
99.790000,1.00000000e-02,3.063856e+05,8.253677e+05,3.416874e+04,1.628716e-01,3
99.790000,1.00000000e-02,3.063856e+05,8.253677e+05,7.694933e+04,1.684874e-01,3
100.900000,1.00000000e-02,3.719339e+06,1.395336e+07,3.399825e+04,1.044929e-01,2
100.090000,1.00000000e-02,3.719339e+06,1.395336e+07,6.057583e+04,9.851392e-02,2
100.480000,1.00000000e-02,8.997660e+04,4.589429e+05,1.004135e+05,1.209237e-01,2
100.480000,1.00000000e-02,8.997660e+04,4.589429e+05,3.946589e+04,9.030088e-02,2
