Temperature,SelectedLambda,MeanResidual,PeakCount
39.610000,1.00000000e-04,2.413235e+02,6
39.610000,1.00000000e-04,2.413235e+02,6
40.440000,3.98107171e-04,1.078976e+03,2
40.440000,3.98107171e-04,1.078976e+03,2
49.800000,1.00000000e-04,6.592450e+01,4
49.800000,1.00000000e-04,6.592450e+01,4
50.450000,1.00000000e-04,7.276831e+01,3
50.450000,1.00000000e-04,7.276831e+01,3
59.750000,1.00000000e-04,7.901451e+01,3
59.750000,1.00000000e-04,7.901451e+01,3
