Temperature,SelectedLambda,MeanResidual,PeakCount
69.700000,1.00000000e-04,1.234624e+05,3
70.500000,1.00000000e-04,1.689209e+03,6
79.500000,1.00000000e-04,8.196770e+03,3
79.800000,1.00000000e-04,1.112687e+03,3
80.300000,1.00000000e-04,9.350273e+02,3
80.500000,1.00000000e-04,1.873931e+03,5
84.500000,1.00000000e-04,1.954978e+03,6
85.400000,1.00000000e-04,1.472786e+03,5
89.500000,1.00000000e-04,1.257293e+03,5
90.500000,1.00000000e-04,1.968351e+03,4
