Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
4.760000,5.01187234e-03,3.630589e+04,4.685639e+04,8.316229e+04,1.632703e+02,2
4.790000,5.01187234e-03,3.555479e+04,4.949935e+04,8.505414e+04,1.668198e+02,2
4.830000,5.01187234e-03,3.723417e+04,4.940665e+04,8.664082e+04,1.669318e+02,2
4.880000,5.01187234e-03,3.839813e+04,5.010351e+04,8.850164e+04,1.686530e+02,2
4.900000,3.98107171e-03,4.149332e+04,4.673415e+04,8.822747e+04,1.640971e+02,3
4.930000,3.98107171e-03,3.715553e+04,4.942865e+04,8.658419e+04,1.683805e+02,2
4.990000,3.98107171e-03,3.831692e+04,4.994031e+04,8.825723e+04,1.695172e+02,2
5.070000,3.98107171e-03,3.600522e+04,4.993229e+04,8.593751e+04,1.673130e+02,2
5.110000,3.98107171e-03,3.774632e+04,4.718546e+04,8.493178e+04,1.635122e+02,3
5.140000,3.98107171e-03,4.111696e+04,4.892078e+04,9.003774e+04,1.701654e+02,3
