Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
84.520000,3.98107171e-03,2.419601e+04,4.503646e+04,6.923247e+04,1.288720e+02,2
85.490000,3.98107171e-03,2.479214e+04,4.555041e+04,7.034255e+04,1.313955e+02,2
89.510000,3.98107171e-03,2.061293e+04,4.527218e+04,6.588511e+04,1.277453e+02,2
94.520000,3.98107171e-03,3.291706e+04,4.543458e+04,7.835164e+04,1.330886e+02,2
95.470000,5.01187234e-03,4.864957e+04,4.564840e+04,9.429798e+04,1.361947e+02,3
96.550000,5.01187234e-03,1.509207e+04,4.553180e+04,6.062388e+04,1.267411e+02,2
97.460000,5.01187234e-03,3.047955e+04,4.535027e+04,7.582982e+04,1.304363e+02,2
99.520000,5.01187234e-03,2.814559e+04,4.514360e+04,7.328919e+04,1.292423e+02,2
100.440000,5.01187234e-03,3.166146e+04,4.568650e+04,7.734796e+04,1.321939e+02,3
101.520000,5.01187234e-03,2.493944e+04,4.554439e+04,7.048383e+04,1.299818e+02,3
