Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
119.760000,1.00000000e-04,5.271953e+04,4.155065e+04,9.427018e+04,1.501050e+02,3
119.760000,1.00000000e-04,5.271953e+04,4.155065e+04,9.427018e+04,1.501050e+02,3
120.490000,1.00000000e-04,4.147434e+04,3.250353e+04,7.397787e+04,1.506897e+02,3
120.490000,1.00000000e-04,4.147434e+04,3.250353e+04,7.397787e+04,1.506897e+02,3
129.650000,1.00000000e-04,1.713871e+06,5.435201e+04,1.768223e+06,4.954798e+02,2
126.650000,1.00000000e-04,1.713871e+06,5.435201e+04,1.768223e+06,4.954798e+02,2
130.450000,1.00000000e-04,8.687035e+07,6.366259e+06,9.323661e+07,4.894068e+03,1
130.450000,1.00000000e-04,8.687035e+07,6.366259e+06,9.323661e+07,4.894068e+03,1
139.620000,1.00000000e-04,2.628058e+04,1.336677e+04,3.964735e+04,1.150203e+02,3
136.620000,1.00000000e-04,2.628058e+04,1.336677e+04,3.964735e+04,1.150203e+02,3
