Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
2.480000,1.25892541e-04,5.123132e+05,1.566054e+05,6.689187e+05,3.095338e+02,3
2.480000,1.25892541e-04,5.123132e+05,1.566054e+05,6.689187e+05,3.095338e+02,3
5.040000,1.99526231e-04,4.423103e+04,3.038127e+04,7.461230e+04,1.373379e+02,5
5.040000,1.99526231e-04,4.423103e+04,3.038127e+04,7.461230e+04,1.373379e+02,5
5.050000,1.00000000e-04,2.724227e+04,3.276964e+04,6.001191e+04,1.248438e+02,4
5.050000,1.00000000e-04,2.724227e+04,3.276964e+04,6.001191e+04,1.248438e+02,4
5.060000,1.00000000e-04,3.325926e+04,2.426570e+04,5.752496e+04,1.292775e+02,4
5.060000,1.00000000e-04,3.325926e+04,2.426570e+04,5.752496e+04,1.292775e+02,4
5.090000,1.00000000e-04,3.524546e+04,2.384435e+04,5.908981e+04,1.189736e+02,4
5.090000,1.00000000e-04,3.524546e+04,2.384435e+04,5.908981e+04,1.189736e+02,4
