Temperature,SelectedLambda,MeanResidual,PeakCount
269.810000,1.00000000e-04,4.272874e+02,3
270.380000,1.00000000e-04,9.170693e+02,4
270.420000,1.00000000e-04,4.315883e+02,3
279.530000,1.00000000e-04,1.049062e+03,3
279.540000,1.00000000e-04,3.226108e+02,4
279.560000,1.00000000e-04,3.393089e+02,2
280.300000,1.00000000e-04,6.655443e+02,3
280.460000,1.00000000e-04,4.108318e+02,3
39.560000,1.00000000e-04,2.037168e+03,3
