Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
101.970000,3.16227766e-04,4.859229e+05,1.080890e+05,5.940119e+05,3.470163e+02,3
101.970000,3.16227766e-04,4.859229e+05,1.080890e+05,5.940119e+05,3.470163e+02,3
102.700000,1.00000000e-02,3.704512e+06,3.983819e+05,4.102894e+06,5.747094e+02,3
102.700000,1.00000000e-02,3.704512e+06,3.983819e+05,4.102894e+06,5.747094e+02,3
103.490000,1.99526231e-04,1.130660e+05,7.704982e+04,1.901159e+05,2.117568e+02,4
103.490000,1.99526231e-04,1.130660e+05,7.704982e+04,1.901159e+05,2.117568e+02,4
104.800000,1.00000000e-04,6.395635e+04,3.326935e+04,9.722570e+04,1.593092e+02,3
104.800000,1.00000000e-04,6.395635e+04,3.326935e+04,9.722570e+04,1.593092e+02,3
105.500000,1.00000000e-04,3.720380e+04,4.172137e+04,7.892517e+04,1.522546e+02,3
105.500000,1.00000000e-04,3.720380e+04,4.172137e+04,7.892517e+04,1.522546e+02,3
