Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
14.700000,1.00000000e-02,3.812907e+04,9.642021e+04,2.330473e+02,3.277035e-02,2
15.030000,1.00000000e-02,3.775255e+04,9.657620e+04,2.787624e+02,3.309761e-02,2
15.330000,1.00000000e-02,3.732949e+04,9.587345e+04,4.047765e+02,3.366369e-02,2
15.470000,1.00000000e-02,3.687184e+04,9.245613e+04,3.847782e+02,5.868905e-02,2
15.490000,1.00000000e-02,3.750096e+04,9.304230e+04,3.961518e+02,3.773176e-02,2
19.500000,1.00000000e-02,3.710511e+04,9.408243e+04,6.487154e+02,1.148069e-01,2
19.620000,1.00000000e-02,3.438417e+04,9.410374e+04,3.127600e+02,3.769892e-02,2
19.730000,1.00000000e-02,3.851406e+04,9.553278e+04,3.061603e+02,3.840777e-02,2
19.850000,1.00000000e-02,3.582536e+04,9.438063e+04,2.475555e+02,3.288945e-02,2
19.960000,1.00000000e-02,3.551013e+04,9.541492e+04,6.466531e+02,8.135928e-02,2
