Temperature,SelectedLambda,MeanResidual,PeakCount
190.100000,1.00000000e-04,3.308128e+02,7
190.100000,1.00000000e-04,3.308128e+02,7
200.000000,1.00000000e-04,2.966676e+02,6
200.000000,1.00000000e-04,2.966676e+02,6
210.000000,1.00000000e-04,2.948526e+02,5
210.000000,1.00000000e-04,2.948526e+02,5
219.900000,1.00000000e-04,3.662258e+02,5
219.900000,1.00000000e-04,3.662258e+02,5
220.000000,1.00000000e-04,2.579333e+02,4
220.000000,1.00000000e-04,2.579333e+02,4
