Temperature,SelectedLambda,MeanResidual,PeakCount
7.600000,1.00000000e-04,1.099541e+06,2
8.300000,1.00000000e-04,1.304297e+04,4
8.500000,1.00000000e-04,1.044033e+04,5
9.500000,1.00000000e-04,9.892541e+03,5
9.700000,1.00000000e-04,8.323278e+05,2
10.100000,1.00000000e-04,1.076357e+04,3
10.400000,1.00000000e-04,8.443176e+03,5
14.500000,1.00000000e-04,6.025621e+03,4
14.600000,6.30957344e-03,9.876286e+05,1
15.300000,1.00000000e-04,9.340729e+03,3
