Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
139.940000,1.00000000e-02,6.023823e+05,1.608414e+06,4.866428e+04,1.805359e-01,1
139.940000,1.00000000e-02,6.023823e+05,1.608414e+06,1.470775e+04,1.755773e-01,1
140.430000,1.00000000e-02,5.367800e+07,7.673502e+07,9.250304e+03,9.868216e-02,3
140.430000,1.00000000e-02,5.367800e+07,7.673502e+07,4.115862e+04,1.087382e-01,3
146.590000,1.00000000e-02,1.697871e+05,2.810030e+05,8.587628e+03,7.656842e-02,1
149.590000,1.00000000e-02,1.697871e+05,2.810030e+05,1.067732e+04,7.439417e-02,1
149.660000,1.00000000e-01,3.281393e+07,1.035051e+08,1.426543e+04,1.462965e-03,2
149.660000,1.00000000e-01,3.281393e+07,1.035051e+08,4.944342e+03,0.000000e+00,2
150.480000,1.00000000e-02,3.524020e+05,3.515948e+05,3.300466e+04,1.267986e-01,2
150.480000,1.00000000e-02,3.524020e+05,3.515948e+05,1.509309e+04,5.579283e-02,2
