Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
139.940000,1.00000000e-04,3.935385e+05,1.863988e+05,5.799373e+05,3.568124e+02,3
139.940000,1.00000000e-04,3.935385e+05,1.863988e+05,5.799373e+05,3.568124e+02,3
140.430000,1.99526231e-02,6.068730e+07,1.580709e+07,7.649439e+07,2.490754e+03,3
140.430000,1.99526231e-02,6.068730e+07,1.580709e+07,7.649439e+07,2.490754e+03,3
146.590000,1.00000000e-04,8.174642e+04,1.851464e+04,1.002611e+05,1.854031e+02,3
149.590000,1.00000000e-04,8.174642e+04,1.851464e+04,1.002611e+05,1.854031e+02,3
149.660000,1.00000000e-01,9.175646e+07,1.174864e+07,1.035051e+08,4.918022e+03,2
149.660000,1.00000000e-01,9.175646e+07,1.174864e+07,1.035051e+08,4.918022e+03,2
150.480000,1.58489319e-04,2.034301e+05,4.232360e+04,2.457537e+05,2.266191e+02,4
150.480000,1.58489319e-04,2.034301e+05,4.232360e+04,2.457537e+05,2.266191e+02,4
