Temperature,SelectedLambda,MeanResidual,PeakCount
30.000000,1.00000000e-04,3.987936e+03,4
30.000000,1.00000000e-04,3.987936e+03,4
40.000000,1.00000000e-04,2.733468e+03,5
40.000000,1.00000000e-04,2.733468e+03,5
50.000000,1.00000000e-04,2.204962e+03,5
50.000000,1.00000000e-04,2.204962e+03,5
60.100000,1.00000000e-04,1.689507e+03,4
60.100000,1.00000000e-04,1.689507e+03,4
70.100000,1.00000000e-04,1.406089e+03,4
70.100000,1.00000000e-04,1.406089e+03,4
