Temperature,SelectedLambda,MeanResidual,PeakCount
94.500000,1.00000000e-04,2.862740e+03,4
95.400000,1.00000000e-04,1.059072e+03,5
96.500000,1.00000000e-04,6.011672e+03,5
97.500000,1.00000000e-04,4.271592e+03,4
99.500000,1.00000000e-04,1.030640e+04,4
100.500000,1.58489319e-03,2.146386e+03,4
101.500000,1.00000000e-04,4.733137e+03,7
102.700000,1.00000000e-04,4.725083e+03,4
104.500000,1.00000000e-04,6.434869e+03,5
105.500000,1.00000000e-04,2.870172e+03,3
