Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
199.510000,1.00000000e-04,4.228968e+05,7.717478e+04,5.000716e+05,2.258966e+02,4
199.510000,1.00000000e-04,4.228968e+05,7.717478e+04,5.000716e+05,2.258966e+02,4
199.870000,3.98107171e-04,4.631747e+04,4.176599e+04,8.808345e+04,1.742308e+02,4
199.870000,3.98107171e-04,4.631747e+04,4.176599e+04,8.808345e+04,1.742308e+02,4
200.210000,3.16227766e-03,3.502585e+05,6.506214e+04,4.153206e+05,2.143883e+02,4
200.210000,3.16227766e-03,3.502585e+05,6.506214e+04,4.153206e+05,2.143883e+02,4
200.450000,1.99526231e-04,2.489291e+03,4.966987e+03,7.456278e+03,5.208236e+01,5
200.450000,1.99526231e-04,2.489291e+03,4.966987e+03,7.456278e+03,5.208236e+01,5
209.570000,1.58489319e-04,2.094609e+03,4.878595e+03,6.973204e+03,5.112831e+01,3
209.570000,1.58489319e-04,2.094609e+03,4.878595e+03,6.973204e+03,5.112831e+01,3
