Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
60.490000,3.98107171e-03,4.740052e+04,5.181089e+04,9.921141e+04,1.711727e+02,2
69.770000,3.98107171e-03,4.904402e+04,5.160932e+04,1.006533e+05,1.729011e+02,3
70.460000,3.98107171e-03,4.988165e+04,5.304358e+04,1.029252e+05,1.740896e+02,2
79.700000,3.98107171e-03,4.823312e+04,5.328207e+04,1.015152e+05,1.745498e+02,2
80.460000,5.01187234e-03,5.208329e+04,5.351971e+04,1.056030e+05,1.749110e+02,3
84.560000,5.01187234e-03,4.815378e+04,5.291565e+04,1.010694e+05,1.747384e+02,2
85.450000,5.01187234e-03,5.073324e+04,5.344250e+04,1.041757e+05,1.752242e+02,3
90.440000,3.98107171e-03,5.445369e+04,5.347478e+04,1.079285e+05,1.779428e+02,2
94.870000,3.98107171e-03,4.743144e+04,5.286786e+04,1.002993e+05,1.751693e+02,2
96.570000,3.98107171e-03,5.577473e+04,5.358409e+04,1.093588e+05,1.777412e+02,2
