Temperature,SelectedLambda,MeanResidual,PeakCount
199.510000,1.00000000e-04,2.254145e+02,4
199.510000,1.00000000e-04,2.254145e+02,4
199.870000,1.00000000e-04,1.730368e+02,4
199.870000,1.00000000e-04,1.730368e+02,4
200.210000,1.00000000e-04,1.947519e+02,4
200.210000,1.00000000e-04,1.947519e+02,4
200.450000,1.00000000e-04,4.498462e+01,5
200.450000,1.00000000e-04,4.498462e+01,5
209.570000,1.00000000e-04,4.499232e+01,4
209.570000,1.00000000e-04,4.499232e+01,4
