Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
80.100000,1.00000000e-02,6.703271e+06,1.369239e+07,7.311879e+05,3.674424e-01,3
80.100000,1.00000000e-02,6.703271e+06,1.369239e+07,1.112882e+06,3.820590e-01,3
85.500000,1.00000000e-02,3.464875e+06,1.046653e+07,1.765147e+06,1.602632e-01,4
85.500000,1.00000000e-02,3.464875e+06,1.046653e+07,2.645849e+06,1.432861e-01,4
90.000000,1.00000000e-02,2.313913e+06,9.243013e+06,1.404550e+06,1.366149e-01,4
90.000000,1.00000000e-02,2.313913e+06,9.243013e+06,4.662491e+05,1.275270e-01,4
94.800000,1.00000000e-02,2.352953e+06,8.753524e+06,5.446655e+05,6.390498e-02,3
94.800000,1.00000000e-02,2.352953e+06,8.753524e+06,4.837520e+05,6.604421e-02,3
96.500000,1.00000000e-02,3.222285e+06,8.192537e+06,9.213508e+05,1.775109e-01,4
96.500000,1.00000000e-02,3.222285e+06,8.192537e+06,1.776687e+06,1.760493e-01,4
