Temperature,SelectedLambda,MeanResidual,PeakCount
20.070000,1.58489319e-03,7.210687e+01,2
20.200000,1.58489319e-03,7.217472e+01,3
20.310000,7.94328235e-04,7.203005e+01,3
20.430000,7.94328235e-04,7.220739e+01,3
20.440000,1.58489319e-03,7.306584e+01,2
20.480000,7.94328235e-04,7.373919e+01,2
30.380000,7.94328235e-04,7.194569e+01,2
40.420000,7.94328235e-04,7.424773e+01,4
50.410000,7.94328235e-04,7.104443e+01,3
59.870000,7.94328235e-04,7.155801e+01,3
