Temperature,SelectedLambda,MeanResidual,PeakCount
1.480000,1.00000000e-04,1.615036e+02,4
1.490000,1.00000000e-04,3.687039e+02,5
2.070000,1.00000000e-04,2.269594e+02,5
4.530000,1.00000000e-04,2.341782e+02,4
7.570000,1.00000000e-04,1.183944e+02,4
8.490000,1.00000000e-04,1.083415e+02,4
9.530000,1.00000000e-04,1.040201e+02,4
10.420000,1.00000000e-04,1.018167e+02,4
14.530000,1.00000000e-04,9.351647e+01,5
15.410000,1.00000000e-04,9.224292e+01,4
