Temperature,SelectedLambda,MeanResidual,PeakCount
2.100000,1.00000000e-04,1.062805e+05,4
2.100000,1.00000000e-04,1.062805e+05,4
2.200000,1.25892541e-02,1.382286e+05,5
2.200000,1.25892541e-02,1.382286e+05,5
2.300000,1.58489319e-03,1.179902e+05,6
2.300000,1.58489319e-03,1.179902e+05,6
2.500000,3.16227766e-03,8.434616e+04,3
2.500000,3.16227766e-03,8.434616e+04,3
4.600000,1.00000000e-04,3.269108e+04,4
4.600000,1.00000000e-04,3.269108e+04,4
