Temperature,SelectedLambda,MeanResidual,PeakCount
5.500000,1.00000000e-04,1.226684e+02,4
5.500000,1.00000000e-04,1.226684e+02,4
7.890000,1.00000000e-04,1.187476e+02,4
7.890000,1.00000000e-04,1.187476e+02,4
8.470000,1.00000000e-04,1.140558e+02,3
8.470000,1.00000000e-04,1.140558e+02,3
9.510000,1.00000000e-04,9.940623e+01,3
9.510000,1.00000000e-04,9.940623e+01,3
9.990000,1.00000000e-04,1.046225e+02,3
9.990000,1.00000000e-04,1.046225e+02,3
