Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
219.530000,6.30957344e-04,6.379573e+04,3.916424e+04,1.029600e+05,1.925751e+02,2
219.740000,1.58489319e-04,7.989067e+04,3.908589e+04,1.189766e+05,1.998856e+02,4
220.260000,1.58489319e-04,8.002071e+04,3.906664e+04,1.190873e+05,2.002980e+02,3
220.490000,1.58489319e-04,7.951536e+04,3.901233e+04,1.185277e+05,2.007529e+02,3
229.580000,1.99526231e-03,1.110233e+05,4.163451e+04,1.526578e+05,2.017754e+02,5
229.860000,2.51188643e-04,8.043822e+04,3.911577e+04,1.195540e+05,1.976388e+02,4
230.490000,1.99526231e-04,6.557347e+04,3.912637e+04,1.046998e+05,1.980710e+02,2
239.510000,1.00000000e-04,7.990719e+04,3.888457e+04,1.187918e+05,1.996559e+02,4
239.980000,1.58489319e-04,7.547443e+04,3.924492e+04,1.147193e+05,1.986315e+02,4
240.140000,1.58489319e-04,7.612307e+04,3.879403e+04,1.149171e+05,1.984298e+02,4
