Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
97.400000,1.25892541e-04,3.405265e+06,3.228240e+06,6.633505e+06,9.004599e+02,5
97.400000,1.25892541e-04,3.405265e+06,3.228240e+06,6.633505e+06,9.004599e+02,5
102.000000,1.00000000e-04,3.109826e+06,2.610109e+06,5.719935e+06,8.649304e+02,5
102.000000,1.00000000e-04,3.109826e+06,2.610109e+06,5.719935e+06,8.649304e+02,5
103.500000,1.00000000e-04,2.403551e+06,3.532815e+06,5.936366e+06,8.486261e+02,4
103.500000,1.00000000e-04,2.403551e+06,3.532815e+06,5.936366e+06,8.486261e+02,4
105.500000,2.51188643e-04,3.409461e+06,2.601294e+06,6.010755e+06,8.347860e+02,5
105.500000,2.51188643e-04,3.409461e+06,2.601294e+06,6.010755e+06,8.347860e+02,5
108.500000,1.00000000e-04,2.581094e+06,2.195515e+06,4.776610e+06,7.823486e+02,5
108.500000,1.00000000e-04,2.581094e+06,2.195515e+06,4.776610e+06,7.823486e+02,5
