Temperature,SelectedLambda,MeanResidual,PeakCount
5.100000,1.99526231e-04,7.016820e+02,3
7.500000,1.00000000e-04,4.823314e+02,3
7.600000,1.99526231e-04,4.857288e+02,3
7.700000,1.00000000e-04,4.784314e+02,4
8.000000,1.00000000e-04,4.716328e+02,5
8.500000,1.00000000e-04,5.125858e+02,4
10.400000,1.99526231e-04,5.281245e+02,3
15.300000,1.00000000e-04,3.935524e+02,3
20.400000,1.00000000e-04,2.775568e+02,3
30.500000,1.00000000e-04,1.698937e+02,4
