Temperature,SelectedLambda,RID,CV,Variance,Score,PeakCount
102.570000,1.00000000e-02,2.737195e+04,7.361314e+04,7.022326e+02,3.462651e-02,2
104.550000,1.00000000e-02,2.538708e+04,7.351951e+04,1.465811e+03,3.729290e-02,2
105.440000,1.00000000e-02,2.963327e+04,7.289640e+04,3.311539e+03,3.789571e-02,3
107.500000,1.00000000e-02,2.497621e+04,7.139854e+04,1.593610e+03,4.219850e-02,2
108.410000,1.00000000e-02,2.969546e+04,7.367188e+04,2.611650e+03,5.157377e-02,2
109.520000,1.00000000e-02,2.868271e+04,7.450808e+04,2.359691e+03,3.819221e-02,2
119.570000,1.00000000e-02,3.440418e+04,7.145350e+04,3.224768e+03,7.559465e-02,3
120.450000,1.00000000e-02,3.154766e+04,7.130862e+04,1.039538e+03,3.434087e-02,2
129.520000,1.00000000e-02,3.000489e+04,7.839242e+04,3.271054e+03,6.914662e-02,3
139.540000,1.00000000e-02,4.152572e+04,1.758762e+05,2.132616e+03,7.932827e-02,3
