Temperature,SelectedLambda,MeanResidual,PeakCount
189.660000,1.99526231e-04,6.357866e+01,3
190.370000,1.99526231e-04,6.333768e+01,3
199.530000,1.99526231e-04,6.285284e+01,3
199.830000,1.99526231e-04,6.306047e+01,3
200.160000,1.00000000e-04,7.141762e+01,4
200.360000,1.99526231e-04,6.345392e+01,3
209.530000,1.00000000e-04,6.360884e+01,4
207.770000,1.00000000e-04,6.303882e+01,4
210.220000,1.99526231e-04,6.282253e+01,3
210.460000,1.99526231e-04,6.330241e+01,3
