Temperature,SelectedLambda,RealCV,ImagCV,TotalCV,MeanAbsResidual,PeakCount
270.500000,1.00000000e-01,1.665817e+11,4.385167e+10,2.104334e+11,1.013754e+05,1
270.500000,1.00000000e-01,1.665817e+11,4.385167e+10,2.104334e+11,1.013754e+05,1
278.510000,1.00000000e-04,1.448440e+05,4.887979e+04,1.937237e+05,1.935023e+02,5
279.510000,1.00000000e-04,1.448440e+05,4.887979e+04,1.937237e+05,1.935023e+02,5
279.790000,2.51188643e-04,1.409775e+05,1.221498e+05,2.631273e+05,2.528933e+02,4
279.790000,2.51188643e-04,1.409775e+05,1.221498e+05,2.631273e+05,2.528933e+02,4
280.060000,3.16227766e-03,1.650275e+05,1.098961e+05,2.749237e+05,2.639554e+02,5
280.060000,3.16227766e-03,1.650275e+05,1.098961e+05,2.749237e+05,2.639554e+02,5
280.330000,7.94328235e-04,1.721300e+05,8.014541e+04,2.522754e+05,2.628832e+02,5
280.330000,7.94328235e-04,1.721300e+05,8.014541e+04,2.522754e+05,2.628832e+02,5
